Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
250,25.570917,26.579706,26.162592,26.517175,26.399805,25.851221,26.295099,26.516748,26.096765,26.501367,26.389307,26.471704,26.054285,26.431116,26.528345,26.425073,26.01214,25.91076,26.320734,26.466943,25.940942,26.356439,33.410486,32.405969,26.041437,42.028802,26.542505,26.534692,26.541376,26.531763,26.547021,26.539545,26.488885,26.067499,26.46615,26.160944,26.558679,26.538293,25.98089,25.981012,25.276208,25.571039,29.501672,25.614893,26.381769,27.946527,31.950098,26.093378,32.727594,26.390924,26.9909
310,25.764948,26.854089,26.413782,26.780939,26.668939,26.080255,26.548608,26.784875,26.345422,26.778131,26.659631,26.746759,26.306055,26.698907,26.802881,26.682733,26.252832,26.144617,26.576044,26.738397,26.175226,26.61236,33.915735,33.25741,26.267084,43.379114,26.82049,26.812433,26.819604,26.809503,26.824976,26.817133,26.764734,26.319238,26.735834,26.418542,26.833643,26.816125,26.204095,26.204218,25.407373,25.76507,30.138208,25.791437,26.631494,28.316034,32.701349,26.349115,33.375269,26.68136,27.279657
380,25.98501,27.136682,26.675317,27.052789,26.948022,26.324823,26.81286,27.060236,26.604974,27.063287,26.939813,27.030389,26.568445,26.974359,27.086023,26.949884,26.506769,26.393121,26.841699,27.019128,26.424127,26.87832,34.360651,33.95675,26.509912,44.419,27.106287,27.098047,27.105585,27.095148,27.110742,27.102625,27.049005,26.581384,27.012811,26.684717,27.114771,27.101831,26.445367,26.44552,25.569208,25.985162,30.710474,25.979089,26.89248,28.672723,33.330865,26.614618,33.930505,26.978143,27.570428
460,26.222803,27.42016,26.939417,27.325708,27.229242,26.576318,27.080499,27.335748,26.867426,27.348932,27.222009,27.314691,26.83288,27.249994,27.370142,27.219568,26.76568,26.647729,27.110315,27.301477,26.679407,27.147211,34.752435,34.516077,26.762903,45.205835,27.392145,27.383813,27.391626,27.380945,27.396631,27.388269,27.333826,26.845544,27.289575,26.95141,27.394647,27.387659,26.697443,26.697565,25.756342,26.223047,31.210779,26.171472,27.157861,29.010187,33.844904,26.881281,34.397516,27.272241,27.856714
550,26.470026,27.698541,27.199976,27.594171,27.506494,26.827661,27.345575,27.605859,27.126337,27.629144,27.500055,27.593713,27.09292,27.520166,27.649438,27.486047,27.022943,26.901575,27.376001,27.579431,26.934198,27.41308,35.100336,34.961542,27.019281,45.805322,27.672174,27.663751,27.671777,27.660944,27.676599,27.668085,27.613153,27.105188,27.56051,27.212457,27.667749,27.667627,26.953424,26.953546,25.961176,26.4703,31.642999,26.363489,27.421899,29.325708,34.262476,27.142786,34.78985,27.556909,28.134119
650,26.718835,27.967401,27.452203,27.853723,27.774896,27.073145,27.603052,27.866296,27.377008,27.899377,27.769006,27.862817,27.343774,27.780481,27.919122,27.744653,27.273157,27.149133,27.633875,27.848291,27.182947,27.671198,35.412561,35.32113,27.272913,46.273798,27.941949,27.933496,27.941614,27.930688,27.946375,27.937769,27.882562,27.355798,27.821405,27.463586,27.930139,27.937372,27.206995,27.207147,26.175348,26.71911,32.016412,26.551172,27.679376,29.618677,34.605768,27.394525,35.12301,27.828455,28.399225
750,26.942896,28.203973,27.67428,28.082178,28.011377,27.290033,27.830408,28.095056,27.597559,28.136896,28.005853,28.099481,27.563776,28.009058,28.156366,27.97262,27.494073,27.3677,27.861414,28.084955,27.402887,27.898828,35.674127,35.596704,27.499231,46.625787,28.17901,28.170526,28.178735,28.167749,28.183435,28.174707,28.119348,27.575616,28.050378,27.683588,28.160059,28.174463,27.433466,27.433588,26.373071,26.943231,32.317499,26.715234,27.907159,29.869379,34.872461,27.615015,35.389398,28.066644,28.630731
850,27.143915,28.412683,27.870416,28.283777,28.220178,27.48205,28.031458,28.296777,27.79223,28.346185,28.214899,28.308069,27.757471,28.210443,28.365656,28.174188,27.689294,27.560999,28.062494,28.293878,27.59762,28.100122,35.897852,35.817499,27.701074,46.904626,28.387811,28.379358,28.387567,28.37655,28.392236,28.383447,28.328088,27.76922,28.252039,27.877161,28.36239,28.383264,27.635461,27.635583,26.553339,27.144312,32.567285,26.859186,28.109125,30.08642,35.088068,27.809076,35.609613,28.275293,28.83407
950,27.323694,28.597162,28.04397,28.462152,28.404871,27.652063,28.209497,28.474969,27.964441,28.531091,28.399805,28.492334,27.928522,28.388361,28.550684,28.352655,27.862115,27.732233,28.240594,28.478693,27.770197,28.278314,36.091943,36.000421,27.880884,47.134241,28.57226,28.563776,28.571954,28.560999,28.576715,28.567865,28.512476,27.94021,28.430109,28.048029,28.540918,28.567682,27.815454,27.815607,26.716425,27.324121,32.779077,26.986261,28.28811,30.275964,35.267755,27.98031,35.796167,28.458673,29.01333
1100,27.5505,28.823328,28.257623,28.681696,28.631708,27.862939,28.42901,28.693658,28.176447,28.757684,28.626886,28.717767,28.139215,28.606226,28.777979,28.572717,28.075586,27.944269,28.460016,28.705408,27.983667,28.498071,36.327356,36.216638,28.105493,47.404382,28.797571,28.789117,28.797266,28.78634,28.802057,28.793115,28.737939,28.150598,28.648187,28.257867,28.75921,28.792993,28.040338,28.040491,26.924615,27.550989,33.032373,27.151636,28.510156,30.50564,35.481958,28.190637,36.019739,28.675562,29.232843
1250,27.741937,29.015894,28.43844,28.867944,28.82464,28.040735,28.61535,28.879449,28.355951,28.950464,28.81991,28.909845,28.317163,28.791559,28.971155,28.759515,28.255975,28.123224,28.646295,28.89837,28.164117,28.684595,36.525232,36.392297,28.295587,47.623865,28.989801,28.981317,28.989435,28.97854,28.994287,28.985284,28.930139,28.328455,28.833612,28.435388,28.944879,28.985223,28.230646,28.230768,27.100977,27.742456,33.240991,27.288538,28.698267,30.699915,35.656305,28.368524,36.204065,28.864954,29.419122
1400,27.903528,29.178857,28.591333,29.025507,28.987909,28.190729,28.772974,29.036584,28.507745,29.11358,28.983209,29.072412,28.467462,28.948328,29.134485,28.917383,28.408289,28.274194,28.803949,29.06167,28.316492,28.84231,36.691797,36.537561,28.456201,47.805597,29.152429,29.143976,29.152063,29.141168,29.156946,29.147913,29.092798,28.478784,28.990472,28.585535,29.101953,29.147852,28.391565,28.391718,27.249994,27.904077,33.415094,27.402155,28.857233,30.863885,35.800439,28.518854,36.357751,29.02569,29.576593
1550,28.039911,29.31637,28.720361,29.158472,29.125696,28.317041,28.90603,29.169244,28.635858,29.251245,29.121088,29.20965,28.594232,29.080682,29.272424,29.050714,28.536584,28.401331,28.936884,29.199487,28.44491,28.975458,36.832056,36.658868,28.591821,47.957452,29.289667,29.281244,29.289331,29.278436,29.294214,29.28512,29.230035,28.605554,29.122888,28.712213,29.234552,29.285089,28.527338,28.52749,27.375848,28.040521,33.561151,27.496881,28.991327,31.002069,35.920465,28.645654,36.486475,29.161432,29.709436
1700,28.154901,29.432245,28.829065,29.270563,29.241815,28.423303,29.018121,29.280969,28.743982,29.367303,29.237268,29.325281,28.701013,29.192133,29.388635,29.163019,28.644556,28.508325,29.048914,29.315637,28.552972,29.08764,36.950128,36.760522,28.706171,48.084863,29.405359,29.396936,29.404962,29.394128,29.409875,29.400781,29.345697,28.712396,29.234491,28.819055,29.346277,29.400781,28.641901,28.642053,27.481897,28.155511,33.683954,27.576074,29.104486,31.118463,36.020746,28.752527,36.594537,29.275751,29.821436
1850,28.251764,29.529871,28.920587,29.364923,29.339655,28.512506,29.112573,29.375177,28.834985,29.46499,29.335168,29.422693,28.790857,29.286066,29.486505,29.257684,28.735315,28.598291,29.143304,29.413446,28.643823,29.182153,37.049524,36.84585,28.802515,48.191858,29.502832,29.494348,29.502405,29.491571,29.507349,29.498193,29.44317,28.802301,29.328455,28.90899,29.440363,29.498224,28.738397,28.73858,27.571283,28.252405,33.787256,27.642511,29.19967,31.216486,36.104761,28.842462,36.685327,29.371973,29.915704
2050,28.354211,29.631433,29.016138,29.463403,29.441522,28.606226,29.211176,29.47323,28.930017,29.566614,29.437097,29.523859,28.88476,29.383783,29.588464,29.35647,28.830316,28.692468,29.241907,29.515283,28.738977,29.280847,37.153253,36.935693,28.903925,48.304468,29.603967,29.595544,29.60354,29.592706,29.608514,29.599359,29.544366,28.896204,29.426233,29.002802,29.538171,29.59942,28.839929,28.840051,27.666223,28.354883,33.895532,27.714716,29.299585,31.318323,36.193506,28.936365,36.780603,29.470239,30.013971
