Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,25.563348,28.412683,26.383112,26.27038,27.117395,26.124353,26.287286,26.305597,26.359186,28.102441,27.559137,26.753198,26.310968,26.334009,55.127802,26.256525,26.317682,26.189508,26.291833,27.994165,26.215753,26.273187,26.100336,25.368494,25.861078,25.47207,26.871362,26.865015,26.844904,26.853967,26.89834,26.835077,26.824365,26.305688,26.327478,26.303125,26.313867,26.863458,25.89361,25.893732,25.148462,25.56347,25.538446,25.461053,26.118188,26.083276,25.489191,26.294183,25.802271,26.089685,26.213403
170,25.73681,28.650659,26.618646,26.496057,27.358087,26.358179,26.511682,26.537164,26.59881,28.34881,27.802972,26.997766,26.56402,26.570856,55.369073,26.47851,26.550439,26.423334,26.517236,28.233911,26.443872,26.49679,26.341455,25.553064,26.053644,25.699396,27.115259,27.109033,27.089136,27.098169,27.142023,27.078577,27.068933,26.556573,26.564203,26.551294,26.551141,27.107416,26.087,26.087152,25.242883,25.736932,25.776575,25.617792,26.329431,26.33114,25.687097,26.548395,26.020013,26.349512,26.446252
200,25.862604,28.811639,26.776392,26.649347,27.520441,26.514734,26.664087,26.693781,26.758203,28.514307,27.967035,27.162469,26.730524,26.730066,55.531732,26.629694,26.70675,26.579706,26.67016,28.395807,26.597559,26.648859,26.507715,25.69259,26.188867,25.86947,27.279626,27.273492,27.253625,27.26275,27.306238,27.242761,27.233606,26.721735,26.723505,26.714929,26.711053,27.271844,26.222681,26.222864,25.319452,25.862756,25.949945,25.730066,26.474817,26.500513,25.832727,26.715692,26.174829,26.524225,26.604089
250,26.060693,29.047174,27.003259,26.87478,27.757318,26.739801,26.888086,26.92254,26.986353,28.754633,28.205621,27.40188,26.965967,26.961542,55.768945,26.852838,26.932001,26.804834,26.894769,28.632288,26.820154,26.872583,26.754388,25.917108,26.395563,26.140192,27.518793,27.51272,27.492975,27.502069,27.545313,27.481653,27.472986,26.955652,26.955164,26.94729,26.943658,27.511041,26.429956,26.43017,25.455591,26.060876,26.218042,25.899316,26.692133,26.749139,26.061823,26.952173,26.411493,26.775232,26.835138
310,26.28222,29.296686,27.241357,27.114465,28.007745,26.975183,27.126489,27.164606,27.224725,29.007684,28.457361,27.654016,27.209039,27.205286,56.019739,27.090906,27.168787,27.040826,27.13363,28.882501,27.054956,27.110986,27.017389,26.167749,26.622308,26.439844,27.770898,27.764886,27.745264,27.754297,27.797357,27.733575,27.725153,27.197504,27.199182,27.188013,27.188654,27.763177,26.65722,26.657434,25.62298,26.282465,26.508875,26.082605,26.926294,27.011652,26.314233,27.196039,26.668237,27.035822,27.079614
380,26.520288,29.55462,27.486139,27.363,28.266351,27.216608,27.373926,27.414545,27.468866,29.268091,28.716943,27.913538,27.455652,27.45614,56.27868,27.338403,27.412683,27.283228,27.381464,29.141046,27.297327,27.358606,27.289331,26.43194,26.863245,26.754358,28.030542,28.02453,28.004999,28.014001,28.05694,27.993066,27.984827,27.443231,27.450311,27.433008,27.440729,28.022821,26.898492,26.898706,25.815912,26.520563,26.810175,26.273981,27.171747,27.281213,26.578821,27.443262,26.93548,27.300378,27.331842
460,26.768182,29.816125,27.733484,27.615442,28.528406,27.460138,27.625574,27.667688,27.714929,29.531274,28.979639,28.175867,27.70257,27.709619,56.540979,27.590387,27.659448,27.527979,27.633325,29.403101,27.542932,27.610437,27.56402,26.699365,27.11236,27.072107,28.292932,28.286951,28.267419,28.276453,28.319299,28.255365,28.247247,27.689539,27.704065,27.678827,27.695215,28.285272,27.147974,27.148187,26.027002,26.768518,27.112451,26.468286,27.422998,27.55224,26.846124,27.690515,27.205194,27.564569,27.587
550,27.019617,30.076563,27.979333,27.867334,28.789331,27.701929,27.876733,27.91955,27.95907,29.792841,29.240991,28.436456,27.946405,27.961389,56.802057,27.842065,27.90481,27.771112,27.884576,29.663965,27.787439,27.861871,27.836176,26.962305,27.363916,27.384485,28.553644,28.547693,28.528162,28.537195,28.580042,28.515985,28.50799,27.932947,27.956079,27.921899,27.9479,28.545953,27.399866,27.400049,26.248315,27.020013,27.408716,26.661493,27.67489,27.820001,27.109094,27.934564,27.471033,27.824548,27.84057
650,27.268701,30.331354,28.219629,28.113916,29.04458,27.938043,28.122888,28.165979,28.197534,30.048395,29.496576,28.691125,28.183679,28.2073,57.05755,28.0888,28.144739,28.008722,28.130792,29.919275,28.026727,28.108301,28.10119,27.215417,27.612421,27.685358,28.808435,28.802454,28.782922,28.792017,28.834802,28.770654,28.76275,28.169977,28.202264,28.158685,28.194604,28.800745,27.648615,27.648798,26.472253,27.269128,27.693994,26.849908,27.922571,28.080286,27.362573,28.17196,27.728082,28.076776,28.088342
750,27.490594,30.556696,28.432275,28.332117,29.27041,28.146661,28.340814,28.383722,28.408228,30.274255,29.722589,28.916132,28.392908,28.424554,57.283411,28.307306,28.356897,28.21853,28.348749,30.145105,28.238397,28.32641,28.334589,27.43606,27.833521,27.948022,29.033502,29.027551,29.008081,29.017114,29.0599,28.995721,28.987878,28.378992,28.419733,28.367578,28.412469,29.025781,27.869897,27.870081,26.674371,27.491083,27.943018,27.014429,28.142236,28.309381,27.583826,28.381158,27.953149,28.29873,28.307153
850,27.688196,30.756433,28.620721,28.525598,29.470575,28.331293,28.534082,28.576624,28.594965,30.474268,29.922906,29.115442,28.577905,28.616968,57.483667,28.501093,28.544763,28.404321,28.541956,30.34527,28.425958,28.519922,28.540857,27.629358,28.030206,28.178369,29.232904,29.226953,29.207391,29.216455,29.259302,29.195032,29.18725,28.563928,28.612268,28.552454,28.605371,29.225214,28.066858,28.067041,26.855646,27.688745,28.161584,27.158777,28.337274,28.511713,27.777856,28.566187,28.151147,28.494684,28.50094
950,27.864069,30.933679,28.788019,28.69726,29.648126,28.494836,28.705591,28.747797,28.760614,30.651727,30.10058,29.29223,28.741785,28.787561,57.661279,28.67309,28.711267,28.568903,28.713373,30.522852,28.592249,28.691675,28.723474,27.799402,28.205133,28.381189,29.409753,29.403772,29.38418,29.393304,29.436121,29.37182,29.364069,28.727777,28.783044,28.716333,28.776392,29.402032,28.241907,28.24212,27.017694,27.864648,28.354211,27.285822,28.510492,28.69082,27.948572,28.730096,28.3258,28.668115,28.672784
1100,28.086725,31.15719,28.998315,28.913873,29.872125,28.701135,28.922144,28.963617,28.96908,30.875482,30.324762,29.515161,28.948389,29.002771,57.885339,28.890222,28.920953,28.776514,28.929865,30.746912,28.801721,28.90838,28.953363,28.011865,28.426385,28.635339,29.632715,29.626764,29.607141,29.616296,29.659143,29.594751,29.587122,28.934259,28.998407,28.922723,28.992029,29.624994,28.463342,28.463525,27.223169,28.087366,28.595605,27.450861,28.729364,28.916223,28.162225,28.936578,28.544733,28.886438,28.889459
1250,28.274133,31.345239,29.175287,29.096033,30.060602,28.874384,29.104303,29.145197,29.144556,31.063715,30.51333,29.702661,29.121973,29.18374,58.073816,29.0729,29.097192,28.950922,29.112024,30.935388,28.977869,29.090692,29.146539,28.189661,28.612604,28.848077,29.820276,29.814325,29.794702,29.803827,29.846704,29.782281,29.774683,29.107813,29.179437,29.096216,29.173364,29.812585,28.649744,28.649927,27.396387,28.274805,28.797876,27.587244,28.913568,29.105676,28.340967,29.110132,28.728326,29.069788,29.071619
1400,28.431696,31.50332,29.32406,29.249109,30.219049,29.019647,29.257288,29.297723,29.292047,31.221857,30.671777,29.860223,29.267664,29.335657,58.232233,29.226312,29.245081,29.097162,29.264886,31.093774,29.125604,29.24389,29.308801,28.338617,28.769159,29.026575,29.977869,29.971887,29.952264,29.96145,30.004297,29.939874,29.932275,29.253534,29.331567,29.242059,29.325647,29.970178,28.806421,28.806604,27.542139,28.432397,28.967584,27.700067,29.068231,29.264764,28.490686,29.255853,28.882288,29.223749,29.224634
1550,28.56405,31.636011,29.448969,29.377649,30.352014,29.14129,29.385858,29.425775,29.415918,31.3547,30.804834,29.992517,29.389886,29.463342,58.365259,29.355188,29.369012,29.21969,29.393365,31.226709,29.249567,29.372522,29.445001,28.463464,28.900751,29.176385,30.110193,30.104272,30.084558,30.093744,30.136652,30.072168,30.06463,29.375879,29.459314,29.364526,29.453516,30.102502,28.938135,28.938318,27.664606,28.564813,29.11001,27.793726,29.198236,29.398248,28.616144,29.378168,29.011469,29.352899,29.353143
1700,28.675165,31.7474,29.553796,29.485437,30.463586,29.243188,29.493646,29.533258,29.519891,31.46615,30.916498,30.10351,29.492334,29.570367,58.476862,29.463342,29.472833,29.32226,29.501154,31.338373,29.353326,29.480493,29.55932,28.56814,29.011163,29.301965,30.221216,30.215295,30.195581,30.204797,30.247705,30.183191,30.175684,29.478479,29.566431,29.467249,29.560815,30.213495,29.04873,29.048883,27.767419,28.675928,29.229456,27.871729,29.307336,29.510278,28.721246,29.480737,29.119836,29.461206,29.460901
1850,28.768396,31.840784,29.641656,29.575922,30.557245,29.328333,29.5841,29.623315,29.607141,31.559564,31.010126,30.196649,29.57821,29.660211,58.570459,29.554071,29.559656,29.408105,29.591516,31.43197,29.440179,29.570978,29.655176,28.655878,29.103845,29.407373,30.314325,30.308405,30.28869,30.297906,30.340814,30.27627,30.268823,29.564447,29.656305,29.55343,29.650751,30.306604,29.141412,29.141626,27.853723,28.769189,29.329614,27.936731,29.398767,29.604211,28.80932,29.566736,29.210687,29.551935,29.551355
2050,28.867395,31.939844,29.734644,29.67196,30.656549,29.418726,29.680048,29.718988,29.699579,31.658685,31.10946,30.295313,29.669244,29.755396,58.669763,29.650293,29.651727,29.499261,29.687433,31.531274,29.532281,29.667047,29.75686,28.748773,29.202203,29.519128,30.413049,30.407129,30.387384,30.396631,30.439539,30.374963,30.367578,29.655603,29.751581,29.644769,29.74621,30.405359,29.239923,29.240106,27.945367,28.868188,29.435785,28.00744,29.495966,29.703821,28.902643,29.657922,29.30697,29.648218,29.647241
